,song_id,Prod_artist,title
665,31113241,ZICO,캥거루 (Kangaroo) (Prod. ZICO)
666,31219546, 기리보이,flex (Prod. By 기리보이)
667,31019584,GroovyRoom,붕붕 (Feat. 식케이) (Prod. GroovyRoom)
668,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
669,31113241,ZICO,캥거루 (Kangaroo) (Prod. ZICO)
670,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
671,31219546, 기리보이,flex (Prod. By 기리보이)
672,31340983,기리보이,"공상과학기술 (Feat. 기리보이, 스윙스) (Prod. 기리보이)"
673,31019584,GroovyRoom,붕붕 (Feat. 식케이) (Prod. GroovyRoom)
674,31113241,ZICO,캥거루 (Kangaroo) (Prod. ZICO)
675,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
676,31219546, 기리보이,flex (Prod. By 기리보이)
677,31353993,코드 쿤스트,Hate You (Feat. 우원재) (Prod. 코드 쿤스트)
678,31340983,기리보이,"공상과학기술 (Feat. 기리보이, 스윙스) (Prod. 기리보이)"
679,31019584,GroovyRoom,붕붕 (Feat. 식케이) (Prod. GroovyRoom)
680,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
681,31369994,코드 쿤스트,Save (Feat. 팔로알토)(Prod. 코드 쿤스트)
682,31219546, 기리보이,flex (Prod. By 기리보이)
683,31353993,코드 쿤스트,Hate You (Feat. 우원재) (Prod. 코드 쿤스트)
684,31369992,기리보이,물어 (Prod. 기리보이)
685,31369989,"Cosmic Boy, 기리보이","브레이킹배드 (Feat. 기리보이) (Prod. Cosmic Boy, 기리보이)"
686,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
687,31369994,코드 쿤스트,Save (Feat. 팔로알토)(Prod. 코드 쿤스트)
688,31219546, 기리보이,flex (Prod. By 기리보이)
689,31385181,코드 쿤스트,Change (Feat. GRAY) (Prod. 코드 쿤스트)
690,31385179,CHANGMO,억 (Feat. CHANGMO) (Prod. CHANGMO)
691,31353993,코드 쿤스트,Hate You (Feat. 우원재) (Prod. 코드 쿤스트)
692,31369992,기리보이,물어 (Prod. 기리보이)
693,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
694,31399795,ewhY,수퍼비와 (Feat. BewhY) (Prod. BewhY)
695,31369994,코드 쿤스트,Save (Feat. 팔로알토)(Prod. 코드 쿤스트)
696,31219546, 기리보이,flex (Prod. By 기리보이)
697,31399796,코드 쿤스트,NoNo (Feat. 사이먼 도미닉) (Prod. 코드 쿤스트)
698,31385181,코드 쿤스트,Change (Feat. GRAY) (Prod. 코드 쿤스트)
699,31353993,코드 쿤스트,Hate You (Feat. 우원재) (Prod. 코드 쿤스트)
700,31385179,CHANGMO,억 (Feat. CHANGMO) (Prod. CHANGMO)
701,31399793,코드 쿤스트,MOMM (Feat. JUSTHIS) (Prod. 코드 쿤스트)
702,31399797,코드 쿤스트,주황색 (Feat. 박재범) (Prod. 코드 쿤스트)
703,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
704,31399795,ewhY,수퍼비와 (Feat. BewhY) (Prod. BewhY)
705,31369994,코드 쿤스트,Save (Feat. 팔로알토)(Prod. 코드 쿤스트)
706,31219546, 기리보이,flex (Prod. By 기리보이)
707,31399796,코드 쿤스트,NoNo (Feat. 사이먼 도미닉) (Prod. 코드 쿤스트)
708,31385181,코드 쿤스트,Change (Feat. GRAY) (Prod. 코드 쿤스트)
709,31353993,코드 쿤스트,Hate You (Feat. 우원재) (Prod. 코드 쿤스트)
710,31385179,CHANGMO,억 (Feat. CHANGMO) (Prod. CHANGMO)
711,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
712,31369994,코드 쿤스트,Save (Feat. 팔로알토)(Prod. 코드 쿤스트)
713,31399795,ewhY,수퍼비와 (Feat. BewhY) (Prod. BewhY)
714,31219546, 기리보이,flex (Prod. By 기리보이)
715,31399796,코드 쿤스트,NoNo (Feat. 사이먼 도미닉) (Prod. 코드 쿤스트)
716,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
717,31399795,ewhY,수퍼비와 (Feat. BewhY) (Prod. BewhY)
718,31369994,코드 쿤스트,Save (Feat. 팔로알토)(Prod. 코드 쿤스트)
719,31219546, 기리보이,flex (Prod. By 기리보이)
720,31399796,코드 쿤스트,NoNo (Feat. 사이먼 도미닉) (Prod. 코드 쿤스트)
721,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
722,31399795,ewhY,수퍼비와 (Feat. BewhY) (Prod. BewhY)
723,31219546, 기리보이,flex (Prod. By 기리보이)
724,31369994,코드 쿤스트,Save (Feat. 팔로알토)(Prod. 코드 쿤스트)
725,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
726,31399795,ewhY,수퍼비와 (Feat. BewhY) (Prod. BewhY)
727,31219546, 기리보이,flex (Prod. By 기리보이)
728,31369994,코드 쿤스트,Save (Feat. 팔로알토)(Prod. 코드 쿤스트)
729,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
730,31399795,ewhY,수퍼비와 (Feat. BewhY) (Prod. BewhY)
731,31219546, 기리보이,flex (Prod. By 기리보이)
732,31369994,코드 쿤스트,Save (Feat. 팔로알토)(Prod. 코드 쿤스트)
733,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
734,31219546, 기리보이,flex (Prod. By 기리보이)
735,31399795,ewhY,수퍼비와 (Feat. BewhY) (Prod. BewhY)
736,31369994,코드 쿤스트,Save (Feat. 팔로알토)(Prod. 코드 쿤스트)
737,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
738,31219546, 기리보이,flex (Prod. By 기리보이)
739,31399795,ewhY,수퍼비와 (Feat. BewhY) (Prod. BewhY)
740,31369994,코드 쿤스트,Save (Feat. 팔로알토)(Prod. 코드 쿤스트)
741,31554317, 기리보이,띵 (Prod. By 기리보이)
742,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
743,31219546, 기리보이,flex (Prod. By 기리보이)
744,31399795,ewhY,수퍼비와 (Feat. BewhY) (Prod. BewhY)
745,31554317, 기리보이,띵 (Prod. By 기리보이)
746,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
747,31219546, 기리보이,flex (Prod. By 기리보이)
748,31579864,로코베리,사랑하지 말아요 (Prod. 로코베리)
749,31399795,ewhY,수퍼비와 (Feat. BewhY) (Prod. BewhY)
750,31554317, 기리보이,띵 (Prod. By 기리보이)
751,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
752,31219546, 기리보이,flex (Prod. By 기리보이)
753,31579864,로코베리,사랑하지 말아요 (Prod. 로코베리)
754,31587510, 이대휘,Candle (Prod. By 이대휘)
755,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
756,31219546, 기리보이,flex (Prod. By 기리보이)
757,31399795,ewhY,수퍼비와 (Feat. BewhY) (Prod. BewhY)
758,31369994,코드 쿤스트,Save (Feat. 팔로알토)(Prod. 코드 쿤스트)
759,31554317, 기리보이,띵 (Prod. By 기리보이)
760,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
761,31219546, 기리보이,flex (Prod. By 기리보이)
762,31579864,로코베리,사랑하지 말아요 (Prod. 로코베리)
763,31587510, 이대휘,Candle (Prod. By 이대휘)
764,31554317, 기리보이,띵 (Prod. By 기리보이)
765,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
766,31219546, 기리보이,flex (Prod. By 기리보이)
767,31579864,로코베리,사랑하지 말아요 (Prod. 로코베리)
768,31587510, 이대휘,Candle (Prod. By 이대휘)
769,31554317, 기리보이,띵 (Prod. By 기리보이)
770,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
771,31219546, 기리보이,flex (Prod. By 기리보이)
772,31579864,로코베리,사랑하지 말아요 (Prod. 로코베리)
773,31587510, 이대휘,Candle (Prod. By 이대휘)
774,31554317, 기리보이,띵 (Prod. By 기리보이)
775,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
776,31219546, 기리보이,flex (Prod. By 기리보이)
777,31579864,로코베리,사랑하지 말아요 (Prod. 로코베리)
778,31554317, 기리보이,띵 (Prod. By 기리보이)
779,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
780,31219546, 기리보이,flex (Prod. By 기리보이)
781,31579864,로코베리,사랑하지 말아요 (Prod. 로코베리)
782,31554317, 기리보이,띵 (Prod. By 기리보이)
783,31659570, GRAY,호불호 (Feat. 기리보이) (Prod. By GRAY)
784,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
785,31219546, 기리보이,flex (Prod. By 기리보이)
786,31554317, 기리보이,띵 (Prod. By 기리보이)
787,31671295,기리보이,눈 (Prod. 기리보이)
788,31659570, GRAY,호불호 (Feat. 기리보이) (Prod. By GRAY)
789,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
790,31219546, 기리보이,flex (Prod. By 기리보이)
791,31671296,CODE KUNST,별 헤는 밤 (Prod. CODE KUNST)
792,31554317, 기리보이,띵 (Prod. By 기리보이)
793,31671295,기리보이,눈 (Prod. 기리보이)
794,31659570, GRAY,호불호 (Feat. 기리보이) (Prod. By GRAY)
795,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
796,31219546, 기리보이,flex (Prod. By 기리보이)
797,31671296,CODE KUNST,별 헤는 밤 (Prod. CODE KUNST)
798,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
799,31554317, 기리보이,띵 (Prod. By 기리보이)
800,31671295,기리보이,눈 (Prod. 기리보이)
801,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
802,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
803,31659570, GRAY,호불호 (Feat. 기리보이) (Prod. By GRAY)
804,31702445,로코베리,잊어가지마 (Prod. 로코베리)
805,31219546, 기리보이,flex (Prod. By 기리보이)
806,31671295,기리보이,눈 (Prod. 기리보이)
807,31554317, 기리보이,띵 (Prod. By 기리보이)
808,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
809,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
810,31659570, GRAY,호불호 (Feat. 기리보이) (Prod. By GRAY)
811,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
812,31671295,기리보이,눈 (Prod. 기리보이)
813,31554317, 기리보이,띵 (Prod. By 기리보이)
814,31736992,CODE KUNST,"GO HIGH (Feat. 우원재, 창모 (CHANGMO), The Quiett) (Prod. CODE KUNST)"
815,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
816,31736999,CODE KUNST,HERE (Feat. 빈첸 (VINXEN)) (Prod. CODE KUNST)
817,31219546, 기리보이,flex (Prod. By 기리보이)
818,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
819,31671295,기리보이,눈 (Prod. 기리보이)
820,31554317, 기리보이,띵 (Prod. By 기리보이)
821,31736992,CODE KUNST,"GO HIGH (Feat. 우원재, 창모 (CHANGMO), The Quiett) (Prod. CODE KUNST)"
822,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
823,31736999,CODE KUNST,HERE (Feat. 빈첸 (VINXEN)) (Prod. CODE KUNST)
824,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
825,31671295,기리보이,눈 (Prod. 기리보이)
826,31554317, 기리보이,띵 (Prod. By 기리보이)
827,31736992,CODE KUNST,"GO HIGH (Feat. 우원재, 창모 (CHANGMO), The Quiett) (Prod. CODE KUNST)"
828,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
829,31736999,CODE KUNST,HERE (Feat. 빈첸 (VINXEN)) (Prod. CODE KUNST)
830,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
831,31671295,기리보이,눈 (Prod. 기리보이)
832,31554317, 기리보이,띵 (Prod. By 기리보이)
833,31736992,CODE KUNST,"GO HIGH (Feat. 우원재, 창모 (CHANGMO), The Quiett) (Prod. CODE KUNST)"
834,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
835,31736999,CODE KUNST,HERE (Feat. 빈첸 (VINXEN)) (Prod. CODE KUNST)
836,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
837,31671295,기리보이,눈 (Prod. 기리보이)
838,31554317, 기리보이,띵 (Prod. By 기리보이)
839,31736992,CODE KUNST,"GO HIGH (Feat. 우원재, 창모 (CHANGMO), The Quiett) (Prod. CODE KUNST)"
840,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
841,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
842,31671295,기리보이,눈 (Prod. 기리보이)
843,31554317, 기리보이,띵 (Prod. By 기리보이)
844,31788828,RLLNT,돈 Call Me (Prod.BRLLNT)
845,31736992,CODE KUNST,"GO HIGH (Feat. 우원재, 창모 (CHANGMO), The Quiett) (Prod. CODE KUNST)"
846,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
847,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
848,31671295,기리보이,눈 (Prod. 기리보이)
849,31788828,RLLNT,돈 Call Me (Prod.BRLLNT)
850,31554317, 기리보이,띵 (Prod. By 기리보이)
851,31736992,CODE KUNST,"GO HIGH (Feat. 우원재, 창모 (CHANGMO), The Quiett) (Prod. CODE KUNST)"
852,31340985,코드 쿤스트,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트)
853,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
854,31788828,RLLNT,돈 Call Me (Prod.BRLLNT)
855,31671295,기리보이,눈 (Prod. 기리보이)
856,31554317, 기리보이,띵 (Prod. By 기리보이)
857,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
858,31788828,RLLNT,돈 Call Me (Prod.BRLLNT)
859,31671295,기리보이,눈 (Prod. 기리보이)
860,31554317, 기리보이,띵 (Prod. By 기리보이)
861,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
862,31788828,RLLNT,돈 Call Me (Prod.BRLLNT)
863,31671295,기리보이,눈 (Prod. 기리보이)
864,31554317, 기리보이,띵 (Prod. By 기리보이)
865,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
866,31788828,RLLNT,돈 Call Me (Prod.BRLLNT)
867,31671295,기리보이,눈 (Prod. 기리보이)
868,31554317, 기리보이,띵 (Prod. By 기리보이)
869,31890067,Way Ched,비워 (Beer) (Prod. Way Ched)
870,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
871,31890067,Way Ched,비워 (Beer) (Prod. Way Ched)
872,31788828,RLLNT,돈 Call Me (Prod.BRLLNT)
873,31908033,SUGA,We don`t talk together (Feat. 기리보이) (Prod. SUGA)
874,31671295,기리보이,눈 (Prod. 기리보이)
875,31908033,SUGA,We don`t talk together (Feat. 기리보이) (Prod. SUGA)
876,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
877,31890067,Way Ched,비워 (Beer) (Prod. Way Ched)
878,31907392,ZICO,움직여 (MOVE) (Prod. by ZICO)
879,31788828,RLLNT,돈 Call Me (Prod.BRLLNT)
880,31671295,기리보이,눈 (Prod. 기리보이)
881,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
882,31908033,SUGA,We don`t talk together (Feat. 기리보이) (Prod. SUGA)
883,31890067,Way Ched,비워 (Beer) (Prod. Way Ched)
884,31788828,RLLNT,돈 Call Me (Prod.BRLLNT)
885,31907392,ZICO,움직여 (MOVE) (Prod. by ZICO)
886,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
887,31908033,SUGA,We don`t talk together (Feat. 기리보이) (Prod. SUGA)
888,31890067,Way Ched,비워 (Beer) (Prod. Way Ched)
889,31788828,RLLNT,돈 Call Me (Prod.BRLLNT)
890,31907392,ZICO,움직여 (MOVE) (Prod. by ZICO)
891,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
892,31908033,SUGA,We don`t talk together (Feat. 기리보이) (Prod. SUGA)
893,31890067,Way Ched,비워 (Beer) (Prod. Way Ched)
894,31788828,RLLNT,돈 Call Me (Prod.BRLLNT)
895,31907392,ZICO,움직여 (MOVE) (Prod. by ZICO)
896,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
897,31908033,SUGA,We don`t talk together (Feat. 기리보이) (Prod. SUGA)
898,31890067,Way Ched,비워 (Beer) (Prod. Way Ched)
899,31788828,RLLNT,돈 Call Me (Prod.BRLLNT)
900,31907392,ZICO,움직여 (MOVE) (Prod. by ZICO)
901,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
902,31908033,SUGA,We don`t talk together (Feat. 기리보이) (Prod. SUGA)
903,31890067,Way Ched,비워 (Beer) (Prod. Way Ched)
904,31788828,RLLNT,돈 Call Me (Prod.BRLLNT)
905,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
906,31908033,SUGA,We don`t talk together (Feat. 기리보이) (Prod. SUGA)
907,31890067,Way Ched,비워 (Beer) (Prod. Way Ched)
908,31788828,RLLNT,돈 Call Me (Prod.BRLLNT)
909,31989505,GroovyRoom,GIDDY UP (Prod. GroovyRoom)
910,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
911,32006890,OYCOLD,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)"
912,31908033,SUGA,We don`t talk together (Feat. 기리보이) (Prod. SUGA)
913,31890067,Way Ched,비워 (Beer) (Prod. Way Ched)
914,31788828,RLLNT,돈 Call Me (Prod.BRLLNT)
915,32012747,ZICO,움직여 (MOVE) (Prod. by ZICO) (X1 Ver.)
916,32028531,정키,헤어지자 (Prod. 정키)
917,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
918,32006890,OYCOLD,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)"
919,31908033,SUGA,We don`t talk together (Feat. 기리보이) (Prod. SUGA)
920,32021135,기리보이,바다 (Feat. 기리보이) (Prod. 기리보이)
921,31890067,Way Ched,비워 (Beer) (Prod. Way Ched)
922,32021136,OYCOLD,"덜어 (Feat. Kid Milli, 스윙스) (Prod. BOYCOLD)"
923,31788828,RLLNT,돈 Call Me (Prod.BRLLNT)
924,32021137,millic,BAMN (Prod. millic)
925,32012747,ZICO,움직여 (MOVE) (Prod. by ZICO) (X1 Ver.)
926,32021138,OYCOLD,땡땡 (Prod. BOYCOLD)
927,32028531,정키,헤어지자 (Prod. 정키)
928,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
929,32006890,OYCOLD,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)"
930,31908033,SUGA,We don`t talk together (Feat. 기리보이) (Prod. SUGA)
931,32021135,기리보이,바다 (Feat. 기리보이) (Prod. 기리보이)
932,31890067,Way Ched,비워 (Beer) (Prod. Way Ched)
933,31788828,RLLNT,돈 Call Me (Prod.BRLLNT)
934,32021136,OYCOLD,"덜어 (Feat. Kid Milli, 스윙스) (Prod. BOYCOLD)"
935,32012747,ZICO,움직여 (MOVE) (Prod. by ZICO) (X1 Ver.)
936,32021137,millic,BAMN (Prod. millic)
937,32028531,정키,헤어지자 (Prod. 정키)
938,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
939,32006890,OYCOLD,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)"
940,31908033,SUGA,We don`t talk together (Feat. 기리보이) (Prod. SUGA)
941,32021135,기리보이,바다 (Feat. 기리보이) (Prod. 기리보이)
942,31890067,Way Ched,비워 (Beer) (Prod. Way Ched)
943,32012747,ZICO,움직여 (MOVE) (Prod. by ZICO) (X1 Ver.)
944,31788828,RLLNT,돈 Call Me (Prod.BRLLNT)
945,32059630,2soo,조금 취했어 (Prod. 2soo)
946,32028531,정키,헤어지자 (Prod. 정키)
947,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
948,32006890,OYCOLD,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)"
949,31908033,SUGA,We don`t talk together (Feat. 기리보이) (Prod. SUGA)
950,32021135,기리보이,바다 (Feat. 기리보이) (Prod. 기리보이)
951,32054961,"Doplamingo, 버벌진트","Sold Out (Feat. 빈첸) (Prod. Doplamingo, 버벌진트)"
952,32059630,2soo,조금 취했어 (Prod. 2soo)
953,32028531,정키,헤어지자 (Prod. 정키)
954,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
955,32006890,OYCOLD,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)"
956,31908033,SUGA,We don`t talk together (Feat. 기리보이) (Prod. SUGA)
957,32021135,기리보이,바다 (Feat. 기리보이) (Prod. 기리보이)
958,32059630,2soo,조금 취했어 (Prod. 2soo)
959,32028531,정키,헤어지자 (Prod. 정키)
960,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
961,32006890,OYCOLD,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)"
962,31908033,SUGA,We don`t talk together (Feat. 기리보이) (Prod. SUGA)
963,32059630,2soo,조금 취했어 (Prod. 2soo)
964,32028531,정키,헤어지자 (Prod. 정키)
965,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
966,32006890,OYCOLD,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)"
967,31908033,SUGA,We don`t talk together (Feat. 기리보이) (Prod. SUGA)
968,32059630,2soo,조금 취했어 (Prod. 2soo)
969,32028531,정키,헤어지자 (Prod. 정키)
970,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
971,32006890,OYCOLD,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)"
972,32109961, PEEJAY,Blurry (Feat. Dbo) (Prod. By PEEJAY)
973,31908033,SUGA,We don`t talk together (Feat. 기리보이) (Prod. SUGA)
974,32059630,2soo,조금 취했어 (Prod. 2soo)
975,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
976,32028531,정키,헤어지자 (Prod. 정키)
977,32006890,OYCOLD,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)"
978,32059630,2soo,조금 취했어 (Prod. 2soo)
979,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
980,32028531,정키,헤어지자 (Prod. 정키)
981,32006890,OYCOLD,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)"
982,32059630,2soo,조금 취했어 (Prod. 2soo)
983,31324607,2soo,사랑에 연습이 있었다면 (Prod. 2soo)
984,32028531,정키,헤어지자 (Prod. 정키)
985,32163199,WOOGIE,낙서 (Feat. 백예린) (Prod. by WOOGIE)
986,32006890,OYCOLD,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)"
